Code,Department,Status,Quota,Current Quota
PHYL202.01,ALL,ALL,Consent Of Instructor,0
PHYS101.01,ALL,ALL,130,112
PHYS101.02,ALL,ALL,130,128
PHYS101.03,ALL,ALL,130,39
PHYS101.04,ALL,ALL,130,42
PHYS102.01,ALL,ALL,Unlimited,125
PHYS102.02,ALL,ALL,Unlimited,75
PHYS121.01,ALL,ALL,Unlimited,158
PHYS121.02,ALL,ALL,Unlimited,121
PHYS130.01,ALL,ALL,130,130
PHYS130.02,ALL,ALL,130,59
PHYS130.03,ALL,ALL,130,137
PHYS130.04,ALL,ALL,130,63
PHYS198.01,ALL,ALL,Unlimited,94
PHYS201.01,ALL,ALL,150,138
PHYS201.02,ALL,ALL,150,51
PHYS201.03,ALL,ALL,150,186
PHYS201.04,ALL,ALL,150,83
PHYS201.05,ALL,ALL,150,52
PHYS202.01,ALL,ALL,130,126
PHYS202.02,ALL,ALL,130,90
PHYS206.01,ALL,ALL,Consent Of Instructor,39
PHYS225.01,ALL,ALL,Consent Of Instructor,139
PHYS302.01,ALL,ALL,Unlimited,86
PHYS312.01,ALL,ALL,Unlimited,46
PHYS326.01,ALL,ALL,Unlimited,57
PHYS331.01,ALL,ALL,10,10
PHYS331.02,ALL,ALL,10,4
PHYS331.03,ALL,ALL,10,10
PHYS331.04,ALL,ALL,10,5
PHYS332.01,ALL,ALL,Consent Of Instructor,2
PHYS345.01,ALL,ALL,Consent Of Instructor,53
PHYS346.01,ALL,ALL,Consent Of Instructor,15
PHYS380.01,ALL,ALL,Unlimited,44
PHYS392.01,ALL,ALL,Consent Of Instructor,4
PHYS402.01,ALL,ALL,Unlimited,59
PHYS408.01,ALL,ALL,Unlimited,22
PHYS412.01,ALL,ALL,Unlimited,63
PHYS442.01,ALL,ALL,Consent Of Instructor,21
PHYS442.02,ALL,ALL,Consent Of Instructor,19
PHYS442.03,ALL,ALL,Consent Of Instructor,16
PHYS449.01,ALL,ALL,Consent Of Instructor,2
PHYS456.01,ALL,ALL,Consent Of Instructor,6
PHYS462.01,ALL,ALL,Consent Of Instructor,10
PHYS472.01,ALL,ALL,Consent Of Instructor,21
PHYS490.01,ALL,ALL,Consent Of Instructor,10
PHYS492.01,ALL,ALL,Consent Of Instructor,1
PHYS492.02,ALL,ALL,Consent Of Instructor,1
PHYS492.03,ALL,ALL,Consent Of Instructor,1
PHYS492.04,ALL,ALL,Consent Of Instructor,1
PHYS492.05,ALL,ALL,Consent Of Instructor,0
PHYS492.06,ALL,ALL,Consent Of Instructor,2
PHYS492.07,ALL,ALL,Consent Of Instructor,2
PHYS492.08,ALL,ALL,Consent Of Instructor,1
PHYS492.09,ALL,ALL,Consent Of Instructor,1
PHYS492.10,ALL,ALL,Consent Of Instructor,3
PHYS492.11,ALL,ALL,Consent Of Instructor,3
PHYS492.12,ALL,ALL,Consent Of Instructor,2
PHYS492.13,ALL,ALL,Consent Of Instructor,1
PHYS499.01,ALL,ALL,Consent Of Instructor,16
PHYS500.01,ALL,ALL,Consent Of Instructor,3
PHYS525.01,ALL,ALL,Consent Of Instructor,2
PHYS532.01,ALL,ALL,Consent Of Instructor,11
PHYS541.01,ALL,ALL,Consent Of Instructor,15
PHYS571.01,ALL,ALL,Consent Of Instructor,1
PHYS579.01,ALL,ALL,Consent Of Instructor,10
PHYS58B.01,ALL,ALL,Consent Of Instructor,12
PHYS58F.01,ALL,ALL,0,0
PHYS58K.01,ALL,ALL,Consent Of Instructor,0
PHYS58M.01,ALL,ALL,Consent Of Instructor,6
PHYS58Y.01,ALL,ALL,Consent Of Instructor,4
PHYS590.01,ALL,ALL,Consent Of Instructor,3
PHYS595.01,ALL,ALL,Consent Of Instructor,9
PHYS682.01,ALL,ALL,Consent Of Instructor,3
PHYS682.02,ALL,ALL,Consent Of Instructor,0
PHYS690.01,ALL,ALL,Consent Of Instructor,0
PHYS690.02,ALL,ALL,Consent Of Instructor,0
PHYS690.03,ALL,ALL,Consent Of Instructor,1
PHYS690.04,ALL,ALL,Consent Of Instructor,2
PHYS690.05,ALL,ALL,Consent Of Instructor,3
PHYS690.06,ALL,ALL,Consent Of Instructor,0
PHYS690.07,ALL,ALL,Consent Of Instructor,0
PHYS690.08,ALL,ALL,Consent Of Instructor,0
PHYS690.09,ALL,ALL,Consent Of Instructor,4
PHYS690.10,ALL,ALL,Consent Of Instructor,1
PHYS690.11,ALL,ALL,Consent Of Instructor,0
PHYS690.12,ALL,ALL,Consent Of Instructor,1
PHYS690.13,ALL,ALL,Consent Of Instructor,1
PHYS690.14,ALL,ALL,Consent Of Instructor,0
PHYS699.01,ALL,ALL,Consent Of Instructor,3
PHYS790.01,ALL,ALL,Consent Of Instructor,0
PHYS790.02,ALL,ALL,Consent Of Instructor,0
PHYS790.03,ALL,ALL,Consent Of Instructor,1
PHYS790.04,ALL,ALL,Consent Of Instructor,2
PHYS790.05,ALL,ALL,Consent Of Instructor,1
PHYS790.06,ALL,ALL,Consent Of Instructor,1
PHYS790.07,ALL,ALL,Consent Of Instructor,2
PHYS790.08,ALL,ALL,Consent Of Instructor,0
PHYS790.09,ALL,ALL,Consent Of Instructor,3
PHYS790.10,ALL,ALL,Consent Of Instructor,5
PHYS790.11,ALL,ALL,Consent Of Instructor,1
STS 322.01,ALL,ALL,Consent Of Instructor,60
STS 323.01,ALL,ALL,Consent Of Instructor,35
STS 488.01,ALL,ALL,Consent Of Instructor,31
STS 489.01,ALL,ALL,Consent Of Instructor,35
POLS101.01,MANAGEMENT,UNDERGRADUATE,Unlimited,228
POLS101.01,PHILOSOPHY,UNDERGRADUATE,10,12
POLS102.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,115
POLS202.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,88
POLS204.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,7
POLS206.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,110
POLS242.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,120
POLS246.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,106
POLS304.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,43
POLS307.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,34
POLS308.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,40
POLS309.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,46
POLS340.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,123
POLS353.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,35
POLS370.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,15
POLS410.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,53
POLS430.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,39
POLS438.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,8
POLS440.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,41
POLS466.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,40
POLS472.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,Unlimited,108
POLS483.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,40,42
PSY 100.01,PSYCHOLOGY,UNDERGRADUATE,Unlimited,104
PSY 101.01,ALL,ALL,Consent Of Instructor,8
PSY 101.01,ALL,UNDERGRADUATE,100,324
PSY 101.01,ECONOMICS,UNDERGRADUATE,130,102
PSY 101.01,GUIDANCE & PSYCHOLOGICAL COUNSELING,UNDERGRADUATE,100,64
PSY 101.01,PHILOSOPHY,UNDERGRADUATE,50,40
PSY 101.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,UNDERGRADUATE,120,91
PSY 101.01,SOCIOLOGY,UNDERGRADUATE,95,77
PSY 101.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,UNDERGRADUATE,55,44
PSY 112.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 112.01,PSYCHOLOGY,UNDERGRADUATE,Consent Of Instructor,52
PSY 112.02,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 112.02,PSYCHOLOGY,UNDERGRADUATE,Consent Of Instructor,51
PSY 112.03,ALL,ALL,Consent Of Instructor,0
PSY 202.01,PSYCHOLOGY,UNDERGRADUATE,Unlimited,109
PSY 222.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 222.01,PSYCHOLOGY,UNDERGRADUATE,Unlimited,128
PSY 234.01,ALL,UNDERGRADUATE,Consent Of Instructor,9
PSY 234.01,PSYCHOLOGY,UNDERGRADUATE,80,64
PSY 251.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 251.01,PSYCHOLOGY,UNDERGRADUATE,85,90
PSY 304.01,ALL,ALL,Consent Of Instructor,25
PSY 304.02,ALL,ALL,Consent Of Instructor,27
PSY 362.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 362.01,PSYCHOLOGY,UNDERGRADUATE,30,38
PSY 411.01,ALL,UNDERGRADUATE,Consent Of Instructor,17
PSY 411.01,PSYCHOLOGY,UNDERGRADUATE,Unlimited,121
PSY 464.01,ALL,UNDERGRADUATE,Consent Of Instructor,1
PSY 464.01,PSYCHOLOGY,UNDERGRADUATE,75,79
PSY 466.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 466.01,PSYCHOLOGY,UNDERGRADUATE,35,37
PSY 48D.01,ALL,UNDERGRADUATE,Consent Of Instructor,0
PSY 48D.01,PSYCHOLOGY,UNDERGRADUATE,90,89
PSY 492.01,ALL,ALL,Consent Of Instructor,16
PSY 493.01,ALL,UNDERGRADUATE,Consent Of Instructor,5
PSY 497.01,ALL,UNDERGRADUATE,Consent Of Instructor,12
PSY 49E.01,ALL,UNDERGRADUATE,Consent Of Instructor,11
PSY 49H.01,ALL,UNDERGRADUATE,Consent Of Instructor,19
PSY 49O.01,ALL,UNDERGRADUATE,Consent Of Instructor,15
PSY 49Z.01,ALL,UNDERGRADUATE,Consent Of Instructor,13
PSY 502.01,ALL,ALL,Consent Of Instructor,2
PSY 505.01,ALL,ALL,Consent Of Instructor,1
PSY 505.04,ALL,ALL,Consent Of Instructor,1
PSY 505.08,ALL,ALL,Consent Of Instructor,1
PSY 505.09,ALL,ALL,Consent Of Instructor,2
PSY 505.12,ALL,ALL,Consent Of Instructor,3
PSY 521.01,ALL,ALL,Consent Of Instructor,3
PSY 579.01,ALL,ALL,Consent Of Instructor,0
PSY 68C.01,ALL,ALL,Consent Of Instructor,0
PSY 690.02,ALL,ALL,Consent Of Instructor,11
PSY 690.03,ALL,ALL,Consent Of Instructor,7
PSY 690.09,ALL,ALL,Consent Of Instructor,8
PSY 690.10,ALL,ALL,Consent Of Instructor,1
PSY 690.11,ALL,ALL,Consent Of Instructor,4
PSY 690.12,ALL,ALL,Consent Of Instructor,3
PSY 690.13,ALL,ALL,Consent Of Instructor,3
PSY 69B.01,ALL,ALL,Consent Of Instructor,1
PSY 790.01,ALL,ALL,Consent Of Instructor,1
PSY 790.03,ALL,ALL,Consent Of Instructor,1
AE 112.01,ALL,ALL,Consent Of Instructor,28
AE 112.02,ALL,ALL,Consent Of Instructor,26
AE 112.03,ALL,ALL,Consent Of Instructor,27
AE 112.04,ALL,ALL,Consent Of Instructor,30
AE 112.05,ALL,ALL,Consent Of Instructor,26
AE 112.06,ALL,ALL,Consent Of Instructor,14
AE 112.07,ALL,ALL,Consent Of Instructor,31
AE 112.08,ALL,ALL,Consent Of Instructor,26
AE 112.09,ALL,ALL,Consent Of Instructor,31
AE 112.10,ALL,ALL,Consent Of Instructor,30
AE 112.11,ALL,ALL,Consent Of Instructor,41
AE 112.12,ALL,ALL,Consent Of Instructor,30
AE 112.13,ALL,ALL,Consent Of Instructor,23
AE 112.14,ALL,ALL,Consent Of Instructor,20
AE 112.15,ALL,ALL,Consent Of Instructor,28
AE 112.16,ALL,ALL,Consent Of Instructor,29
AE 112.17,ALL,ALL,Consent Of Instructor,24
AE 222.01,ALL,ALL,Consent Of Instructor,25
AE 222.02,ALL,ALL,Consent Of Instructor,26
AE 222.03,ALL,ALL,Consent Of Instructor,30
AE 222.04,ALL,ALL,Consent Of Instructor,26
AE 222.06,ALL,ALL,Consent Of Instructor,30
AE 222.07,ALL,ALL,Consent Of Instructor,30
AE 222.08,ALL,ALL,Consent Of Instructor,35
AE 222.09,ALL,ALL,Consent Of Instructor,29
AE 222.10,ALL,ALL,Consent Of Instructor,31
AE 222.11,ALL,ALL,Consent Of Instructor,26
AE 222.12,ALL,ALL,Consent Of Instructor,27
AE 222.13,ALL,ALL,Consent Of Instructor,21
AE 412.01,ALL,ALL,Consent Of Instructor,20
AE 412.02,ALL,ALL,Consent Of Instructor,19
AE 481.01,ALL,ALL,Consent Of Instructor,16
ARM 102.02,ALL,ALL,20,3
CHIN101.01,ALL,ALL,Consent Of Instructor,19
CHIN101.02,ALL,ALL,Consent Of Instructor,21
CHIN102.01,ALL,ALL,Consent Of Instructor,16
CHIN102.02,ALL,ALL,Consent Of Instructor,14
CHIN201.01,ALL,ALL,Consent Of Instructor,6
CHIN202.01,ALL,ALL,Consent Of Instructor,14
CHIN302.01,ALL,ALL,Consent Of Instructor,9
CHIN402.01,ALL,ALL,Consent Of Instructor,1
FR 101.01,ALL,ALL,Consent Of Instructor,21
FR 101.02,ALL,ALL,Consent Of Instructor,20
FR 101.03,ALL,ALL,Consent Of Instructor,27
FR 101.04,ALL,ALL,Consent Of Instructor,16
FR 101.05,ALL,ALL,Consent Of Instructor,15
FR 102.01,ALL,ALL,Consent Of Instructor,17
FR 102.01,LINGUISTICS,ALL,4,3
FR 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,9
FR 102.02,ALL,ALL,Consent Of Instructor,7
FR 102.02,INTERNATIONAL TRADE,UNDERGRADUATE,13,13
FR 102.03,ALL,ALL,Consent Of Instructor,20
FR 102.03,TOURISM ADMINISTRATION,ALL,8,3
FR 102.04,ALL,ALL,Consent Of Instructor,15
FR 102.04,HISTORY,ALL,8,6
FR 102.04,PHYSICS,ALL,4,2
FR 201.01,ALL,ALL,Consent Of Instructor,5
FR 201.02,ALL,ALL,Consent Of Instructor,8
FR 201.03,ALL,ALL,Consent Of Instructor,21
FR 202.01,ALL,ALL,Consent Of Instructor,14
FR 202.01,LINGUISTICS,ALL,4,0
FR 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,11
FR 202.02,ALL,ALL,Consent Of Instructor,16
FR 202.03,ALL,ALL,Consent Of Instructor,9
FR 202.03,INTERNATIONAL TRADE,ALL,8,4
FR 202.03,TOURISM ADMINISTRATION,ALL,8,3
FR 202.04,ALL,ALL,Consent Of Instructor,5
FR 202.04,HISTORY,ALL,8,2
FR 202.04,PHYSICS,ALL,4,1
FR 301.01,ALL,ALL,Consent Of Instructor,15
FR 302.01,ALL,ALL,Consent Of Instructor,16
FR 302.01,LINGUISTICS,ALL,4,1
FR 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,2
FR 302.02,ALL,ALL,Consent Of Instructor,6
FR 412.01,ALL,ALL,Consent Of Instructor,10
FR 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,1
FR 421.01,ALL,ALL,Consent Of Instructor,24
GER 101.01,ALL,ALL,Consent Of Instructor,26
GER 101.02,ALL,ALL,Consent Of Instructor,23
GER 102.01,ALL,ALL,Consent Of Instructor,7
GER 102.01,LINGUISTICS,ALL,4,1
GER 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,19
GER 102.02,ALL,ALL,Consent Of Instructor,21
GER 102.03,ALL,ALL,Consent Of Instructor,2
GER 102.03,INTERNATIONAL TRADE,ALL,8,20
GER 102.04,ALL,ALL,Consent Of Instructor,16
GER 102.04,TOURISM ADMINISTRATION,ALL,8,11
GER 201.01,ALL,ALL,Consent Of Instructor,18
GER 201.02,ALL,ALL,Consent Of Instructor,23
GER 202.01,ALL,ALL,Consent Of Instructor,10
GER 202.01,INTERNATIONAL TRADE,ALL,8,4
GER 202.01,LINGUISTICS,ALL,4,0
GER 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,9
GER 202.02,ALL,ALL,Consent Of Instructor,23
GER 202.03,ALL,ALL,Consent Of Instructor,18
GER 202.03,TOURISM ADMINISTRATION,ALL,8,7
GER 301.01,ALL,ALL,Consent Of Instructor,25
GER 302.01,ALL,ALL,Consent Of Instructor,9
GER 302.01,LINGUISTICS,ALL,4,2
GER 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,0
GER 302.02,ALL,ALL,Consent Of Instructor,10
GER 403.01,ALL,ALL,Consent Of Instructor,10
GER 404.01,ALL,ALL,Consent Of Instructor,6
GER 412.01,ALL,ALL,Consent Of Instructor,15
GER 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,0
GER 414.01,ALL,ALL,Consent Of Instructor,7
GER 422.01,ALL,ALL,Consent Of Instructor,7
GR 101.01,ALL,UNDERGRADUATE,20,26
ITA 102.01,ALL,ALL,Consent Of Instructor,24
ITA 102.02,ALL,ALL,Consent Of Instructor,25
ITA 201.01,ALL,ALL,Consent Of Instructor,10
ITA 202.01,ALL,ALL,Consent Of Instructor,14
ITA 202.02,ALL,ALL,Consent Of Instructor,7
ITA 301.01,ALL,ALL,Consent Of Instructor,6
JP 102.01,ALL,ALL,Consent Of Instructor,23
JP 202.01,ALL,ALL,Consent Of Instructor,12
JP 302.01,ALL,ALL,Consent Of Instructor,5
JP 404.01,ALL,ALL,Consent Of Instructor,6
KR 102.01,ALL,ALL,Consent Of Instructor,10
KR 102.02,ALL,ALL,Consent Of Instructor,8
KR 102.03,ALL,ALL,Consent Of Instructor,17
KR 202.01,ALL,ALL,Consent Of Instructor,5
KR 202.02,ALL,ALL,Consent Of Instructor,3
KR 302.01,ALL,ALL,Consent Of Instructor,6
POR 101.01,ALL,ALL,Consent Of Instructor,28
POR 102.01,ALL,ALL,Consent Of Instructor,10
POR 102.01,INTERNATIONAL TRADE,ALL,10,3
POR 201.01,ALL,ALL,Consent Of Instructor,4
POR 202.01,ALL,ALL,Consent Of Instructor,6
POR 202.01,INTERNATIONAL TRADE,ALL,10,1
RUS 102.01,ALL,ALL,25,24
RUS 201.01,ALL,ALL,25,17
RUS 202.01,ALL,ALL,Consent Of Instructor,12
RUS 302.01,ALL,ALL,10,10
SPA 101.01,ALL,ALL,20,22
SPA 101.02,ALL,ALL,20,23
SPA 101.03,ALL,ALL,20,21
SPA 101.04,ALL,ALL,Consent Of Instructor,20
SPA 101.05,ALL,ALL,Consent Of Instructor,22
SPA 101.06,ALL,ALL,20,23
SPA 102.01,ALL,ALL,7,12
SPA 102.01,LINGUISTICS,ALL,3,1
SPA 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,13
SPA 102.02,ALL,ALL,7,16
SPA 102.02,LINGUISTICS,ALL,3,1
SPA 102.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,5
SPA 102.03,ALL,ALL,20,25
SPA 102.04,ALL,ALL,5,10
SPA 102.04,INTERNATIONAL TRADE,ALL,15,16
SPA 102.05,HISTORY,ALL,5,7
SPA 102.05,TOURISM ADMINISTRATION,ALL,15,17
SPA 201.01,ALL,ALL,20,9
SPA 201.02,ALL,ALL,20,17
SPA 201.03,ALL,ALL,20,22
SPA 202.01,ALL,ALL,2,15
SPA 202.01,LINGUISTICS,ALL,3,0
SPA 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14
SPA 202.02,HISTORY,ALL,5,5
SPA 202.02,INTERNATIONAL TRADE,ALL,10,10
SPA 202.02,TOURISM ADMINISTRATION,ALL,10,11
SPA 301.01,ALL,ALL,20,11
SPA 301.02,ALL,ALL,20,7
SPA 302.01,ALL,ALL,5,15
SPA 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,4
SPA 412.01,ALL,ALL,Consent Of Instructor,21
SPL 690.02,SOCIAL POLICY WITH THESIS,ALL,Unlimited,0
SPL 690.03,SOCIAL POLICY WITH THESIS,ALL,Unlimited,5
SPL 690.04,SOCIAL POLICY WITH THESIS,ALL,Unlimited,1
KRD 101.01,ALL,ALL,Consent Of Instructor,25
KRD 102.01,ALL,ALL,Consent Of Instructor,9
SOC 108.01,ALL,ALL,25,36
SOC 108.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,ALL,Unlimited,80
SOC 108.02,SOCIOLOGY,ALL,Unlimited,68
SOC 204.01,SOCIOLOGY,ALL,Unlimited,86
SOC 224.01,ALL,ALL,5,11
SOC 224.01,SOCIOLOGY,ALL,Unlimited,97
SOC 272.01,ALL,ALL,5,17
SOC 272.01,SOCIOLOGY,ALL,35,44
SOC 282.01,ALL,ALL,5,9
SOC 282.01,SOCIOLOGY,ALL,35,44
SOC 286.01,ALL,ALL,5,6
SOC 286.01,SOCIOLOGY,ALL,35,35
SOC 306.01,SOCIOLOGY,ALL,Unlimited,79
SOC 324.01,ALL,ALL,5,9
SOC 324.01,SOCIOLOGY,ALL,Unlimited,96
SOC 341.01,ALL,ALL,5,9
SOC 341.01,SOCIOLOGY,ALL,35,35
SOC 345.01,ALL,ALL,5,10
SOC 345.01,SOCIOLOGY,ALL,35,30
SOC 353.01,ALL,ALL,5,7
SOC 353.01,SOCIOLOGY,ALL,35,35
SOC 373.01,ALL,ALL,5,6
SOC 373.01,SOCIOLOGY,ALL,35,40
SOC 458.01,ALL,ALL,Consent Of Instructor,3
SOC 472.01,ALL,ALL,5,5
SOC 472.01,SOCIOLOGY,ALL,Unlimited,84
SOC 478.01,ALL,ALL,5,6
SOC 478.01,SOCIOLOGY,ALL,20,24
SOC 485.01,ALL,ALL,5,50
SOC 485.01,SOCIOLOGY,ALL,35,49
SOC 491.01,ALL,ALL,Consent Of Instructor,15
SOC 498.01,ALL,ALL,5,5
SOC 498.01,SOCIOLOGY,ALL,20,6
SOC 502.01,SOCIOLOGY,UNDERGRADUATE,2,0
SOC 585.01,ALL,ALL,Consent Of Instructor,0
SOC 596.01,SOCIOLOGY,UNDERGRADUATE,2,3
SOC 597.01,SOCIOLOGY,UNDERGRADUATE,2,1
SWE 577.04,SOFTWARE ENGINEERING,ALL,2,2
SWE 584.01,SOFTWARE ENGINEERING,ALL,25,13
SWE 595.01,SOFTWARE ENGINEERING,ALL,25,10
SWE 59B.01,SOFTWARE ENGINEERING WITH THESIS,ALL,1,0
TRM 522.01,ALL,ALL,Consent Of Instructor,1
TRM 541.01,ALL,ALL,Consent Of Instructor,6
TRM 554.01,ALL,ALL,Consent Of Instructor,0
TRM 579.01,ALL,ALL,Consent Of Instructor,0
TRM 580.01,ALL,ALL,Consent Of Instructor,1
TRM 690.01,ALL,ALL,Consent Of Instructor,0
TRM 690.02,ALL,ALL,Consent Of Instructor,0
TRM 690.03,ALL,ALL,Consent Of Instructor,0
TRM 690.04,ALL,ALL,Consent Of Instructor,0
TRM 690.05,ALL,ALL,Consent Of Instructor,0
TRM 690.06,ALL,ALL,Consent Of Instructor,0
TRM 690.07,ALL,ALL,Consent Of Instructor,0
TRM 690.08,ALL,ALL,Consent Of Instructor,0
TRM 690.09,ALL,ALL,Consent Of Instructor,0
SCO 579.01,ALL,ALL,Consent Of Instructor,2
SCO 690.03,ALL,ALL,Consent Of Instructor,0
SCO 690.04,ALL,ALL,Consent Of Instructor,0
SCO 690.05,ALL,ALL,Consent Of Instructor,0
SCO 690.06,ALL,ALL,Consent Of Instructor,0
SCO 690.07,ALL,ALL,Consent Of Instructor,0
SCO 690.08,ALL,ALL,Consent Of Instructor,0
SCO 690.09,ALL,ALL,Consent Of Instructor,0
SCO 690.10,ALL,ALL,Consent Of Instructor,0
SCO 690.11,ALL,ALL,Consent Of Instructor,0
SCO 690.12,ALL,ALL,Consent Of Instructor,0
SCO 690.13,ALL,ALL,Consent Of Instructor,1
SCO 690.14,ALL,ALL,Consent Of Instructor,2
SCO 690.16,ALL,ALL,Consent Of Instructor,0
SCO 690.17,ALL,ALL,Consent Of Instructor,0
SCO 690.18,ALL,ALL,Consent Of Instructor,0
SCO 690.19,ALL,ALL,Consent Of Instructor,0
SCO 690.20,ALL,ALL,Consent Of Instructor,0
SCO 690.21,ALL,ALL,Consent Of Instructor,0
SCO 690.23,ALL,ALL,Consent Of Instructor,0
SCO 690.24,ALL,ALL,Consent Of Instructor,1
SCO 690.25,ALL,ALL,Consent Of Instructor,0
SCO 690.26,ALL,ALL,Consent Of Instructor,0
SCO 690.27,ALL,ALL,Consent Of Instructor,1
SCO 690.28,ALL,ALL,Consent Of Instructor,0
TRM 104.01,ALL,ALL,Consent Of Instructor,0
TRM 104.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,84
TRM 108.01,ALL,ALL,0,0
TRM 108.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,96
TRM 112.01,ALL,ALL,5,5
TRM 112.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,106
TRM 124.01,ALL,ALL,0,0
TRM 124.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,75
TRM 134.01,ALL,ALL,3,6
TRM 134.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,84
TRM 224.01,ALL,ALL,Consent Of Instructor,0
TRM 224.01,TOURISM ADMINISTRATION,UNDERGRADUATE,40,48
TRM 224.02,ALL,ALL,Consent Of Instructor,3
TRM 224.02,TOURISM ADMINISTRATION,UNDERGRADUATE,40,38
TRM 232.01,ALL,ALL,Consent Of Instructor,0
TRM 232.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,79
TRM 242.01,ALL,ALL,Consent Of Instructor,2
TRM 242.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,71
TRM 258.01,ALL,ALL,Consent Of Instructor,0
TRM 258.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,77
TRM 282.01,ALL,ALL,Consent Of Instructor,4
TRM 282.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,74
TRM 336.01,ALL,ALL,Consent Of Instructor,16
TRM 336.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,59
TRM 364.01,ALL,ALL,Consent Of Instructor,8
TRM 364.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,60
TRM 366.01,ALL,ALL,Consent Of Instructor,0
TRM 366.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,37
TRM 378.01,ALL,ALL,Consent Of Instructor,2
TRM 378.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,62
TRM 400.01,ALL,ALL,Consent Of Instructor,0
TRM 400.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,51
TRM 408.01,ALL,ALL,Consent Of Instructor,3
TRM 408.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,64
TRM 435.01,ALL,ALL,Consent Of Instructor,2
TRM 435.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,25
TRM 465.01,ALL,ALL,Consent Of Instructor,0
TRM 465.01,TOURISM ADMINISTRATION,UNDERGRADUATE,20,15
TRM 472.01,ALL,ALL,Consent Of Instructor,0
TRM 472.01,SUSTAINABLE TOURISM MANAGEMENT,ALL,Unlimited,0
